TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,AgeGroup,AmountGroup,Cluster
95309.53950000001,2023-02-20 18:48:52,1,1,2,1320.0,3,42350.0,5.0,12540300.4656,2024-11-04 8:08:23,2,0,2
1348702.3595,2023-06-07 17:06:21,1,42,0,1196.0,3,53369.99999999999,5.0,18410067.0,2024-11-04 8:11:14,2,1,3
256281.86600000004,2023-01-24 18:43:06,1,43,2,1568.0,3,51340.0,5.0,11660936.364199998,2024-11-04 8:06:58,2,0,3
101449.8595,2023-03-31 17:25:22,1,16,1,1506.0,3,20310.0,5.0,14296053.3204,2024-11-04 8:11:49,2,0,0
343474.41000000003,2023-09-06 16:01:35,1,15,0,4854.000000000001,2,35100.0,5.0,108762162.18119998,2024-11-04 8:10:18,1,0,0
737049.7335,2023-05-15 16:35:43,1,13,0,3614.0,2,3490.0000000000005,5.0,117563836.63479997,2024-11-04 8:06:36,0,0,0
436749.70850000007,2023-08-07 16:16:26,1,15,2,4420.000000000001,2,17700.000000000004,5.0,65536306.43719998,2024-11-04 8:07:41,1,0,0
78346.9055,2023-08-16 16:40:51,1,16,0,2994.0,1,6970.0,5.0,58675749.01879999,2024-11-04 8:12:04,0,0,0
37916.736000000004,2023-03-31 17:50:09,1,26,0,1258.0,3,69610.0,5.0,22657971.339599997,2024-11-04 8:09:17,2,0,1
929184.184,2023-05-29 16:40:15,1,33,1,4172.000000000001,0,22340.0,5.0,119643307.35199997,2024-11-04 8:06:44,1,0,3
571158.3727445242,2023-06-19 16:59:35,1,15,2,2064.0,0,31910.0,5.0,82297185.55819999,2024-11-04 8:06:25,2,0,0
578475.9695,2023-01-26 16:13:15,1,7,1,1320.0,3,84400.0,5.0,8341935.6702,2024-11-04 8:09:25,2,0,2
382024.10650000005,2023-05-19 16:54:16,1,11,2,4358.000000000001,0,25820.0,5.0,24673472.074799996,2024-11-04 8:08:46,1,0,0
74739.46750000001,2023-10-18 16:44:17,1,20,2,1692.0,1,14510.000000000002,5.0,10882734.0948,2024-11-04 8:09:17,2,0,0
990011.7290000002,2023-12-22 16:42:33,1,37,0,1816.0,1,10740.0,5.0,20677133.4086,2024-11-04 8:11:10,2,0,3
80457.64050000001,2023-02-13 16:44:18,1,14,0,2994.0,1,39450.0,5.0,75592685.1424,2024-11-04 8:06:24,0,0,0
264494.54400000005,2023-11-13 16:03:01,1,29,0,1692.0,3,34642.65232974911,5.0,14882048.109000001,2024-11-04 8:09:26,2,0,1
182962.60749999998,2023-07-26 16:27:19,1,6,2,1320.0,3,38000.0,5.0,24396467.176,2024-11-04 8:07:22,2,0,2
178721.949,2023-01-02 16:47:11,1,22,2,4172.000000000001,2,43800.0,5.0,81432698.19679998,2024-11-04 8:07:53,1,0,1
147540.6365,2023-05-10 17:49:57,1,6,0,3428.0,0,38290.0,5.0,76071390.7194863,2024-11-04 8:10:31,0,0,2
448454.69350000005,2023-03-13 17:30:20,1,17,2,1196.0,3,86140.0,5.0,18327947.3952,2024-11-04 8:12:09,2,0,0
28629.502,2023-05-22 16:51:28,1,19,1,1630.0,1,34810.0,5.0,98354097.34239998,2024-11-04 8:07:33,2,0,0
464688.1645,2023-06-08 16:28:29,1,17,0,3738.0,0,42640.0,5.0,13146973.922799997,2024-11-04 8:10:41,1,0,0
235980.43300000002,2023-07-24 16:15:58,1,17,2,4916.000000000001,2,66130.0,5.0,75216749.92259999,2024-11-04 8:09:50,1,0,0
248203.50750000004,2023-08-28 16:31:48,1,19,0,3242.0,1,37710.0,5.0,106619911.62119998,2024-11-04 8:09:41,0,0,0
265434.78050000005,2023-07-07 17:58:29,1,9,2,1320.0,3,20020.000000000004,5.0,3459835.9043999994,2024-11-04 8:09:17,2,0,2
75430.2535,2023-10-30 17:24:55,1,32,2,1568.0,3,51630.0,5.0,18393405.0512,2024-11-04 8:06:47,2,0,1
176246.6325,2023-10-16 16:50:31,1,39,2,1320.0,3,42930.0,5.0,11932585.636599999,2024-11-04 8:12:14,2,0,3
532864.905,2023-06-22 16:38:46,1,26,1,3614.0,1,31040.0,5.0,21172677.618,2024-11-04 8:11:43,0,0,1
218806.7255,2023-11-24 16:30:21,1,32,0,3180.0,0,49890.0,5.0,199178227.34439996,2024-11-04 8:11:42,0,0,1
59849.19150000001,2023-04-25 16:23:59,1,5,0,3242.0,1,21470.0,5.0,82505906.22039999,2024-11-04 8:09:33,0,0,2
1424285.861,2023-06-20 17:04:02,1,36,2,1692.0,1,10450.0,5.0,117053118.15059996,2024-11-04 8:10:01,2,1,3
492760.94,2023-02-24 16:49:51,1,5,0,1630.0,3,23210.0,5.0,16786717.1312,2024-11-04 8:09:22,2,0,2
726630.378,2023-01-06 17:23:59,1,13,0,3738.0,0,69320.0,5.0,113465592.29959998,2024-11-04 8:07:11,1,0,0
1097448.1405,2023-09-20 17:44:37,1,42,2,3242.0,2,34520.0,5.0,59894302.79220001,2024-11-04 8:06:42,0,0,3
394477.4430000001,2023-08-16 17:49:13,1,32,2,1258.0,3,34642.65232974911,5.0,22344220.893,2024-11-04 8:07:55,2,0,1
1023917.8085,2023-12-20 16:17:11,1,23,2,2994.0,1,33360.0,5.0,54403298.058199994,2024-11-04 8:11:43,0,0,1
822457.747,2023-06-05 16:02:04,1,33,1,3428.0,2,20890.0,5.0,51670589.687599994,2024-11-04 8:10:24,0,0,3
693127.2570000001,2023-04-17 17:58:55,1,33,0,3986.0000000000005,2,48440.0,5.0,105055622.41019997,2024-11-04 8:10:24,1,0,3
1606634.1765,2023-11-27 16:14:25,1,31,1,1568.0,3,62649.99999999999,5.0,89449029.54579999,2024-11-04 8:07:12,2,1,1
259563.09950000007,2023-08-10 16:16:41,1,1,0,2994.0,0,38000.0,5.0,139997811.78739998,2024-11-04 8:09:32,0,0,2
355179.395,2023-08-08 16:21:01,1,0,1,3304.0,2,6679.999999999999,5.0,90980738.69619998,2024-11-04 8:10:41,0,0,2
217866.48900000003,2023-09-22 16:42:46,1,8,2,2374.0,1,79180.0,5.0,83030311.30539998,2024-11-04 8:08:45,2,0,2
681115.2559999999,2023-11-29 16:27:38,1,13,2,4296.000000000001,0,27850.0,5.0,99866764.26559998,2024-11-04 8:08:19,1,0,0
430244.80700000003,2023-01-23 18:45:00,1,14,1,3304.0,0,10740.0,5.0,124977660.0138,2024-11-04 8:12:18,0,0,0
1414384.595,2023-07-19 16:11:01,1,42,0,3738.0,2,26689.999999999993,5.0,69090508.39059998,2024-11-04 8:11:08,1,1,3
428325.95700000005,2023-07-17 16:20:27,1,13,0,1692.0,3,27850.0,5.0,25799641.292799998,2024-11-04 8:08:15,2,0,0
1069298.611,2023-10-04 17:06:57,1,38,0,4296.000000000001,0,15380.000000000002,5.0,77911373.83879998,2024-11-04 8:09:49,1,0,3
52653.504,2023-11-06 17:23:43,1,4,0,3862.0,2,47570.0,5.0,88523845.08519998,2024-11-04 8:08:43,1,0,2
595016.4565,2023-11-24 16:49:29,1,11,1,2250.0,0,48150.0,5.0,148209623.49999997,2024-11-04 8:10:52,2,0,0
154237.423,2023-03-06 16:25:52,1,18,2,3242.0,0,33650.0,5.0,143752254.66119996,2024-11-04 8:09:54,0,0,0
114613.1705,2023-05-22 16:38:39,1,14,0,1692.0,3,16250.0,5.0,11915328.618199999,2024-11-04 8:10:10,2,0,0
1455966.0745,2023-06-23 16:12:15,1,35,0,3738.0,1,33070.0,5.0,107580800.25779998,2024-11-04 8:08:24,1,1,3
578552.7235,2023-02-24 16:33:33,1,5,0,1382.0,3,82370.0,5.0,15655043.519399999,2024-11-04 8:11:09,2,0,2
802137.1255,2023-09-04 17:46:40,1,2,3,3614.0,0,46700.0,5.0,159497945.04459998,2024-11-04 8:08:43,0,0,2
928570.152,2023-10-16 18:57:30,1,27,0,4358.000000000001,2,33360.0,5.0,46683311.37,2024-11-04 8:06:59,1,0,1
151455.09050000002,2023-02-17 16:41:31,1,23,0,2374.0,0,42060.0,5.0,147521425.50759998,2024-11-04 8:12:17,2,0,1
70287.73550000001,2023-05-04 17:02:55,1,24,0,4668.000000000001,2,75700.0,5.0,118147153.61019997,2024-11-04 8:07:35,1,0,1
168571.23249999998,2023-12-13 17:25:54,1,7,1,3056.0,1,18280.0,5.0,55836076.8876,2024-11-04 8:07:16,0,0,2
1353441.919,2023-09-12 18:52:56,1,42,2,3676.0,0,35969.99999999999,5.0,74431704.3528,2024-11-04 8:12:18,1,1,3
224294.63650000002,2023-11-20 16:31:15,1,8,2,4420.000000000001,2,65550.0,5.0,72603204.2394,2024-11-04 8:06:37,1,0,2
204185.0885,2023-01-16 16:37:34,1,20,1,3552.0,2,25240.0,5.0,19494283.8112,2024-11-04 8:07:01,0,0,0
1121395.3885,2023-01-02 16:51:47,1,19,0,1444.0,3,11900.0,5.0,66576785.63279999,2024-11-04 8:11:29,2,0,0
151992.36849999998,2023-11-24 17:52:34,1,7,1,3490.0,2,40610.0,5.0,24026631.4196,2024-11-04 8:07:01,0,0,2
644158.205,2023-01-30 17:47:41,1,12,0,4978.000000000001,4,16540.0,5.0,98208007.75559998,2024-11-04 8:10:11,1,0,0
811309.2285,2023-11-20 16:07:20,1,20,1,1754.0,3,55980.0,5.0,28701498.197199993,2024-11-04 8:10:28,2,0,0
259870.11550000004,2023-10-06 16:14:51,1,38,0,3552.0,2,26689.999999999993,5.0,79082322.04419999,2024-11-04 8:08:57,0,0,3
1122297.248,2023-01-02 16:45:05,1,30,0,1630.0,3,35100.0,5.0,8159249.303,2024-11-04 8:11:03,2,0,1
592809.779,2023-04-03 16:35:29,1,20,2,1568.0,3,48440.0,5.0,28736904.838399995,2024-11-04 8:07:47,2,0,0
567845.5405,2023-02-20 17:26:39,1,4,1,2250.0,0,33940.0,5.0,15630050.5962,2024-11-04 8:09:56,2,0,2
148596.00400000002,2023-06-26 16:28:59,1,42,1,3614.0,2,77730.0,5.0,29019116.5962,2024-11-04 8:10:59,0,0,3
559690.428,2023-08-07 18:07:57,1,8,0,1320.0,3,26110.0,5.0,21586548.5248,2024-11-04 8:11:59,2,0,2
109297.956,2023-06-26 17:38:30,1,0,0,1382.0,3,39160.0,5.0,23770900.258999996,2024-11-04 8:07:18,2,0,2
838153.9400000001,2023-07-03 16:15:11,1,39,2,1692.0,3,26689.999999999993,5.0,18690196.0142,2024-11-04 8:10:00,2,0,3
497922.64650000003,2023-06-09 16:31:56,1,2,2,4482.000000000001,2,84690.0,5.0,108906912.86139998,2024-11-04 8:07:31,1,0,2
1393584.261,2023-02-13 17:13:49,1,29,2,3552.0,2,42640.0,5.0,31990745.411199998,2024-11-04 8:06:49,0,1,1
1091211.878,2023-04-25 18:47:16,1,15,0,4482.000000000001,2,29300.0,5.0,43738311.919599995,2024-11-04 8:08:39,1,0,0
148845.4545,2023-12-13 17:02:21,1,1,2,3056.0,4,65260.0,5.0,190451085.35819998,2024-11-04 8:07:54,0,0,2
117683.33050000001,2023-09-20 18:18:00,1,33,0,1692.0,1,37420.0,5.0,112132041.32599999,2024-11-04 8:06:27,2,0,3
53037.274000000005,2023-06-09 17:14:26,1,27,2,3366.0,1,6679.999999999999,5.0,111553484.90739997,2024-11-04 8:08:22,0,0,1
7387.8325,2023-04-17 16:27:27,1,38,0,1816.0,0,9290.0,5.0,156301231.15339997,2024-11-04 8:08:51,2,0,3
342610.92750000005,2023-12-15 16:16:30,1,15,1,3428.0,1,19440.0,5.0,112593220.26599999,2024-11-04 8:12:21,0,0,0
477333.386,2023-05-24 16:12:18,1,10,0,1134.0,3,16250.0,5.0,8129644.5904,2024-11-04 8:06:33,3,0,2
146139.876,2023-11-21 16:45:29,1,37,0,1444.0,3,28720.0,5.0,15951685.714999998,2024-11-04 8:12:04,2,0,3
666320.9225,2023-01-30 18:49:52,1,16,0,4296.000000000001,0,72510.0,5.0,108206813.47699998,2024-11-04 8:08:01,1,0,0
625506.983,2023-07-20 16:58:39,1,42,0,1196.0,3,80340.0,5.0,11638918.788999999,2024-11-04 8:08:23,2,0,3
478868.46600000013,2023-11-20 16:05:05,1,27,1,4730.000000000001,2,71350.0,5.0,66126466.712999985,2024-11-04 8:11:08,1,0,1
33445.815500000004,2023-02-23 16:21:38,1,0,0,3490.0,0,9580.0,5.0,158569487.70119998,2024-11-04 8:08:36,0,0,2
1123640.4430000002,2023-09-04 16:13:40,1,33,1,1444.0,3,15960.0,5.0,25722282.244799998,2024-11-04 8:09:16,2,0,3
637020.083,2023-08-28 16:40:01,1,10,0,4606.000000000001,2,3490.0000000000005,5.0,113078053.22259998,2024-11-04 8:09:26,1,0,2
382887.58900000004,2023-10-10 17:24:33,1,32,2,3490.0,1,77730.0,5.0,142872295.49019998,2024-11-04 8:10:49,0,0,1
408657.74450000003,2023-11-14 16:56:34,1,1,2,3676.0,1,51630.0,5.0,62190825.14599998,2024-11-04 8:10:42,1,0,2
519164.316,2023-02-17 16:57:32,1,30,2,1444.0,3,40320.0,5.0,18870353.3356,2024-11-04 8:08:05,2,0,1
587878.3345,2023-06-27 18:26:08,1,7,0,1630.0,1,34810.0,5.0,142960663.32579997,2024-11-04 8:07:43,2,0,2
188968.608,2023-02-16 17:14:41,1,24,1,2932.0,1,3490.0000000000005,5.0,141908133.97079998,2024-11-04 8:11:29,0,0,1
1705877.0985,2023-08-29 17:55:07,1,41,2,2250.0,1,49020.0,5.0,71808340.02119999,2024-11-04 8:11:23,2,1,3
1032072.9210000001,2023-09-19 16:44:21,1,18,2,1692.0,3,38870.0,5.0,4359878.6744,2024-11-04 8:09:27,2,0,0
462788.5030000001,2023-05-30 18:29:15,1,23,0,1568.0,3,46990.0,5.0,21504875.2222,2024-11-04 8:06:56,2,0,1
250486.939,2023-04-05 17:20:36,1,1,0,3986.0000000000005,0,27270.0,5.0,166688319.7888,2024-11-04 8:09:50,1,0,2
16905.328500000003,2023-05-22 16:57:30,1,9,2,3552.0,0,47860.0,5.0,201187926.15099996,2024-11-04 8:09:40,0,0,2
54725.862,2023-06-02 16:54:12,1,11,0,1258.0,3,47280.0,5.0,9856090.267399998,2024-11-04 8:08:28,2,0,0
382292.7455,2023-09-04 16:04:27,1,40,0,1816.0,1,15669.999999999998,5.0,146297962.40999997,2024-11-04 8:07:46,2,0,3
81090.861,2023-10-26 16:19:25,1,33,0,2746.0,0,49600.0,5.0,3998522.6597999996,2024-11-04 8:09:35,0,0,3
318644.49100000004,2023-07-14 16:06:06,1,16,0,1878.0,1,49890.0,5.0,80299983.21319999,2024-11-04 8:07:04,2,0,0
686411.282,2023-08-07 17:29:48,1,24,0,3304.0,2,7260.000000000001,5.0,113948491.28,2024-11-04 8:11:19,0,0,1
1128994.0345,2023-01-05 17:48:29,1,9,2,1754.0,3,82370.0,5.0,28653892.629199993,2024-11-04 8:07:39,2,0,2
139730.917,2023-11-10 16:50:35,1,15,2,4234.000000000001,0,36840.0,5.0,102822474.96879998,2024-11-04 8:06:49,1,0,0
311544.74600000004,2023-11-22 16:10:32,1,40,2,2250.0,1,42640.0,5.0,111977918.29959999,2024-11-04 8:09:02,2,0,3
1227239.1545000002,2023-12-18 16:25:18,1,30,1,3738.0,0,12480.0,5.0,174451746.55779997,2024-11-04 8:12:02,1,1,1
111734.8955,2023-07-26 17:25:23,1,31,2,1754.0,3,9870.0,5.0,136713771.4324,2024-11-04 8:09:59,2,0,1
571158.3727445242,2023-03-20 18:51:53,1,32,1,1320.0,3,33940.0,5.0,91920056.05979998,2024-11-04 8:09:07,2,0,1
361914.55850000004,2024-01-01 17:16:23,1,4,2,4172.000000000001,2,7550.0,5.0,106630176.57179998,2024-11-04 8:06:23,1,0,2
96480.038,2023-02-02 16:20:28,1,28,1,3738.0,1,18860.0,5.0,85230432.38399999,2024-11-04 8:06:46,1,0,1
135624.578,2023-11-22 17:01:08,1,12,2,1568.0,3,30460.0,5.0,21994022.433399998,2024-11-04 8:10:55,2,0,0
502297.6245,2023-01-12 18:07:21,1,6,2,1754.0,3,13349.999999999998,5.0,12269097.495399999,2024-11-04 8:11:48,2,0,2
351571.95700000005,2023-10-05 18:40:15,1,25,0,1692.0,3,18280.0,5.0,15240131.2408,2024-11-04 8:07:27,2,0,1
300991.07100000005,2023-01-30 16:37:53,1,5,0,3180.0,0,29590.0,5.0,215018831.32899997,2024-11-04 8:10:27,0,0,2
231547.88950000002,2023-12-25 18:16:39,1,7,0,2622.0,0,67580.0,5.0,79955735.44959998,2024-11-04 8:12:08,0,0,2
972492.6285,2023-12-20 16:17:24,1,25,0,3676.0,1,11900.0,5.0,41018695.080199994,2024-11-04 8:08:00,1,0,1
630131.4114999999,2023-11-09 16:47:01,1,27,0,2560.0,1,31329.999999999993,5.0,37546463.9642,2024-11-04 8:11:57,0,0,1
1527980.515,2023-03-22 16:03:01,1,2,1,4172.000000000001,2,18570.0,5.0,22297210.394599997,2024-11-04 8:08:32,1,1,2
139059.3195,2023-10-17 18:02:43,1,4,2,1816.0,0,20890.0,5.0,19422577.924399998,2024-11-04 8:11:10,2,0,2
536510.7200000001,2023-05-31 16:28:06,1,13,0,1568.0,3,38000.0,5.0,28428063.716000002,2024-11-04 8:06:53,2,0,0
583714.4299999999,2023-06-08 16:06:13,1,16,2,1568.0,3,29590.0,5.0,6302483.383599999,2024-11-04 8:10:19,2,0,0
674245.773,2023-06-26 18:41:55,1,27,1,3986.0000000000005,2,6100.000000000001,5.0,113161958.03619999,2024-11-04 8:06:32,1,0,1
165155.6795,2023-11-20 18:40:45,1,9,1,1940.0,0,6679.999999999999,5.0,12534647.304399997,2024-11-04 8:12:19,2,0,2
1159945.085,2023-08-08 18:39:24,1,32,0,1754.0,3,23210.0,5.0,10553958.140799997,2024-11-04 8:06:32,2,0,1
496406.75499999995,2023-02-22 17:12:15,1,5,0,1692.0,3,35680.0,5.0,20208218.563799996,2024-11-04 8:06:36,2,0,2
122346.13599999998,2023-06-27 17:44:24,1,35,0,4296.000000000001,2,29010.000000000004,5.0,74090134.40239999,2024-11-04 8:10:22,1,0,3
121923.98900000002,2023-05-22 18:23:18,1,9,0,1630.0,1,39450.0,5.0,65484237.847199984,2024-11-04 8:07:31,2,0,2
155638.1835,2023-10-16 18:07:26,1,5,2,2994.0,1,31910.0,5.0,30517799.383799996,2024-11-04 8:07:46,0,0,2
328046.856,2023-12-28 16:46:46,1,42,1,3986.0000000000005,0,20020.000000000004,5.0,198974862.30859998,2024-11-04 8:06:53,1,0,3
93083.6735,2023-01-09 17:22:18,1,2,1,1382.0,3,20020.000000000004,5.0,50033999.5202,2024-11-04 8:10:53,2,0,2
623684.0754999999,2023-01-11 17:04:19,1,17,1,3738.0,0,30750.0,5.0,201159809.11239997,2024-11-04 8:10:08,1,0,0
241449.1555,2023-05-29 17:14:03,1,20,3,3552.0,2,40030.0,5.0,90894899.90639998,2024-11-04 8:11:30,0,0,0
972531.0055,2023-04-24 17:27:12,1,16,3,2312.0,1,13060.0,5.0,148407335.3746,2024-11-04 8:07:31,2,0,0
1417915.279,2023-10-09 18:54:21,1,30,1,2560.0,0,50180.0,5.0,206134888.50319996,2024-11-04 8:08:51,0,1,1
431933.395,2023-12-11 17:28:44,1,4,0,1754.0,3,10160.0,5.0,23024980.5154,2024-11-04 8:09:17,2,0,2
689846.0235,2023-11-30 18:08:39,1,5,3,4916.000000000001,2,45540.0,5.0,106424133.72279999,2024-11-04 8:12:11,1,0,2
1382454.931,2023-12-07 16:10:40,1,40,1,3366.0,2,12770.0,5.0,46140905.42959999,2024-11-04 8:08:35,0,1,3
559268.281,2023-02-08 16:29:56,1,24,0,3552.0,2,39160.0,5.0,106257663.00219998,2024-11-04 8:10:03,0,0,1
188508.084,2023-04-10 17:58:46,1,23,2,1754.0,3,42930.0,5.0,8638429.098399999,2024-11-04 8:08:58,2,0,1
88075.475,2023-07-04 18:55:57,1,8,1,3490.0,1,76570.0,5.0,84771484.95499998,2024-11-04 8:07:45,0,0,2
495466.51849999995,2023-11-27 17:19:31,1,35,2,2436.0,0,65260.0,5.0,142257588.59339997,2024-11-04 8:10:11,0,0,3
551688.8234999999,2023-05-22 16:57:31,1,12,2,1382.0,3,73960.0,5.0,2791721.511,2024-11-04 8:08:19,2,0,0
50082.245,2023-02-17 16:21:21,1,23,0,1692.0,3,9290.0,5.0,21358934.402799997,2024-11-04 8:07:09,2,0,1
838096.3744999999,2023-09-28 16:14:49,1,17,0,1258.0,3,51050.0,5.0,12283676.7006,2024-11-04 8:09:11,2,0,0
48527.9765,2023-07-27 18:34:19,1,24,2,3118.0,4,36260.0,5.0,79957966.96059997,2024-11-04 8:06:44,0,0,1
267718.21200000006,2023-09-22 18:02:42,1,32,1,1444.0,3,9000.0,5.0,23359855.9328,2024-11-04 8:08:00,2,0,1
98245.38,2023-03-13 18:45:47,1,40,2,1134.0,3,24080.0,5.0,10869047.493999999,2024-11-04 8:06:44,3,0,3
4816.5734999999995,2023-04-17 16:04:21,1,3,2,3924.0,2,9290.0,5.0,72770567.56439999,2024-11-04 8:11:22,1,0,2
43404.647000000004,2023-05-10 16:35:02,1,41,0,3986.0000000000005,0,29590.0,5.0,114283217.92999998,2024-11-04 8:11:17,1,0,3
243368.00550000003,2023-02-20 16:40:25,1,2,1,3552.0,2,11320.0,5.0,90762794.45519997,2024-11-04 8:10:31,0,0,2
89418.67000000001,2023-08-30 17:54:55,1,11,2,3428.0,0,19730.000000000004,5.0,23250958.196,2024-11-04 8:06:23,0,0,0
467815.8900000001,2023-01-03 16:42:41,1,37,1,3552.0,0,13930.0,5.0,204299545.08939996,2024-11-04 8:10:09,0,0,3
335894.9525000001,2023-01-02 17:05:16,1,43,2,2436.0,1,9870.0,5.0,21531950.889,2024-11-04 8:08:09,0,0,3
1463583.909,2023-05-02 17:24:54,1,20,0,3986.0000000000005,0,70770.0,5.0,3081074.1039999994,2024-11-04 8:06:39,1,1,0
65298.72550000001,2023-05-22 17:09:30,1,20,1,3552.0,1,11029.999999999998,5.0,45778805.577999994,2024-11-04 8:09:59,0,0,0
30605.917500000003,2023-03-14 17:10:00,1,33,1,1568.0,3,15090.000000000002,5.0,29500676.669999998,2024-11-04 8:11:39,2,0,3
571158.3727445242,2023-11-24 17:24:24,1,25,0,3552.0,1,31040.0,5.0,46417017.72399999,2024-11-04 8:06:24,0,0,1
593730.827,2023-10-18 16:51:31,1,14,1,1692.0,1,12190.000000000002,5.0,127411345.91039997,2024-11-04 8:10:21,2,0,0
915272.5215,2023-01-10 16:00:32,1,36,2,1444.0,3,54240.0,5.0,17175000.045199998,2024-11-04 8:10:10,2,0,3
614243.3335000001,2023-01-02 16:45:05,1,12,1,1444.0,3,37710.0,5.0,60644834.32519999,2024-11-04 8:07:38,2,0,0
639725.6614999999,2023-09-11 16:36:59,1,30,0,4234.000000000001,0,10160.0,5.0,158118871.24659997,2024-11-04 8:08:37,1,0,1
19764.415,2023-12-07 16:59:06,1,14,0,2932.0,1,57140.0,5.0,116058310.54679997,2024-11-04 8:10:12,0,0,0
799297.2275,2023-05-05 17:31:53,1,28,2,2064.0,1,21180.0,5.0,13730737.200399999,2024-11-04 8:09:17,2,0,1
162929.8135,2023-10-16 18:38:15,1,33,2,1134.0,3,19730.000000000004,5.0,76071390.7194863,2024-11-04 8:06:59,3,0,3
189870.4675,2023-12-29 17:37:37,1,23,1,4668.000000000001,2,21180.0,5.0,84363415.97679998,2024-11-04 8:07:52,1,0,1
412802.46050000004,2023-01-05 16:02:42,1,5,2,2870.0,1,33070.0,5.0,58862749.64059999,2024-11-04 8:08:16,0,0,2
656016.698,2023-06-14 16:34:43,1,2,0,2684.0,1,25820.0,5.0,61880198.814799994,2024-11-04 8:11:00,0,0,2
1327690.952,2023-07-10 16:37:18,1,4,2,1196.0,3,17700.000000000004,5.0,16136157.291,2024-11-04 8:12:13,2,1,2
96767.8655,2023-07-10 16:06:28,1,38,1,2002.0,0,14800.000000000002,5.0,145706760.76239997,2024-11-04 8:09:10,2,0,3
845119.3655000001,2023-09-21 17:41:34,1,7,1,4854.000000000001,2,6679.999999999999,5.0,76217210.68759999,2024-11-04 8:07:52,1,0,2
573793.9755,2023-01-19 17:27:01,1,8,1,2436.0,1,15090.000000000002,5.0,20549044.677199997,2024-11-04 8:10:02,0,0,2
3799.583,2023-12-25 17:41:33,1,39,0,4110.000000000001,0,49310.0,5.0,172854430.98399997,2024-11-04 8:10:47,1,0,3
332824.79250000004,2023-12-25 16:25:43,1,30,0,1940.0,1,46700.0,5.0,135045493.80879998,2024-11-04 8:07:11,2,0,1
841914.8859999999,2023-02-13 16:48:50,1,35,1,1382.0,3,21180.0,5.0,27138101.5906,2024-11-04 8:11:13,2,0,3
1417416.378,2023-03-07 16:36:08,1,6,2,3118.0,0,35969.99999999999,5.0,213515983.05419996,2024-11-04 8:11:40,0,1,2
290015.249,2023-06-01 16:18:49,1,22,2,3986.0000000000005,2,11029.999999999998,5.0,32082386.129599996,2024-11-04 8:11:40,1,0,1
145391.5245,2023-08-07 17:48:31,1,5,1,3180.0,1,42930.0,5.0,124394938.108,2024-11-04 8:09:47,0,0,2
852967.4619999999,2023-04-04 16:11:34,1,21,2,1692.0,1,4940.0,5.0,80700465.05399999,2024-11-04 8:06:58,2,0,0
10150.9765,2023-03-08 18:51:57,1,16,2,3242.0,0,80050.0,5.0,167570064.16859996,2024-11-04 8:09:14,0,0,0
493048.76749999996,2023-05-04 16:37:21,1,36,1,1630.0,1,20600.0,5.0,37656700.607599996,2024-11-04 8:08:10,2,0,3
161720.938,2023-06-12 17:09:17,1,22,1,2436.0,0,41190.0,5.0,202116383.49439996,2024-11-04 8:07:40,0,0,1
297402.8215000001,2023-08-28 17:07:08,1,23,1,1568.0,3,15380.000000000002,5.0,21114807.0994,2024-11-04 8:08:06,2,0,1
923984.1005,2023-09-12 17:21:48,1,1,1,3614.0,2,80340.0,5.0,91381071.76959999,2024-11-04 8:11:54,0,0,2
331807.802,2023-08-28 16:56:05,1,24,2,1258.0,3,61490.0,5.0,6194329.4838,2024-11-04 8:08:14,2,0,1
397585.98000000004,2024-01-01 16:12:32,1,8,2,3738.0,1,38580.0,5.0,120396665.46559998,2024-11-04 8:06:23,1,0,2
262537.31700000004,2023-08-25 18:24:06,1,6,1,1940.0,1,4070.0000000000005,5.0,92669248.6862,2024-11-04 8:08:03,2,0,2
571158.3727445242,2023-08-10 18:31:00,1,6,2,1878.0,1,8130.0,5.0,130045272.72739999,2024-11-04 8:08:34,2,0,2
50466.01500000001,2023-12-12 16:57:29,1,41,0,2002.0,0,9580.0,5.0,111184839.29019998,2024-11-04 8:09:28,2,0,3
350036.87700000004,2023-03-22 16:59:56,1,18,1,3180.0,2,39740.0,5.0,45393349.2446,2024-11-04 8:10:41,0,0,0
1375086.547,2023-04-10 16:04:28,1,1,0,2746.0,0,69900.0,5.0,103949834.32599998,2024-11-04 8:10:05,0,1,2
153066.9245,2023-01-23 16:50:55,1,37,0,4234.000000000001,2,48440.0,5.0,74537180.43939999,2024-11-04 8:08:44,1,0,3
827178.118,2023-07-17 18:24:15,1,0,1,2788.0635172687576,2,7260.000000000001,5.0,100570136.53279999,2024-11-04 8:06:52,0,0,2
1136419.984,2023-10-16 16:49:07,1,40,0,3242.0,0,40610.0,5.0,146045801.66699997,2024-11-04 8:07:20,0,0,3
659854.398,2023-12-11 16:37:20,1,26,2,3924.0,2,28140.0,5.0,96493314.70319998,2024-11-04 8:12:01,1,0,1
311045.84500000003,2023-12-06 17:34:01,1,25,1,2560.0,1,43800.0,5.0,127592693.37099998,2024-11-04 8:08:09,0,0,1
69309.122,2023-11-29 17:55:07,1,15,2,1382.0,3,67870.0,5.0,23699194.372199997,2024-11-04 8:08:11,2,0,0
